publication,filename,archiveType,variableType,proxyObservationType,units,rank,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
PAGES2kv2,Asi-INDI024.Borgaonkar.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-INDI025.Borgaonkar.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
wiki_lipd_files,Asi-INDO005.D'Arrigo.2010.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
wiki_lipd_files,Asi-INDO005.D'Arrigo.2010.lpd,tree,measured,TRW,NA,NA,NA,NA,NA,NA
PAGES2kv2,Asi-JAPA012.Yasue.1997.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA013.Yasue.1997.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA014.Yasue.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA015.Yasue.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA016.Yasue.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA017.Yasue.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA019.Sano.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-JAPA020.Kimura.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KAZ001.Solomina.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KERALA.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KunashirIsland.Demezhko.2009.lpd,hybrid,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,Asi-KYRG002.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG003.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG004.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG005.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG007.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG008.Shiyatov.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG009.Shiyatov.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG010.Shiyatov.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG011.Shiyatov.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG012.Solomina.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG013.Solomina.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG014.Solomina.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-KYRG015.Solomina.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-LAJQIN.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MCCHFH.Sano.2008.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG002.Jacoby.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG004.Jacoby.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG006.Jacoby.2006.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG007.Schweingruber.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG009.Jacoby.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG010.Jacoby.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG011.Jacoby.2006.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG012.Jacoby.2006.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG014.Jacoby.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG015.Jacoby.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG016.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG017.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG018.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG019.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG020.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG021.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG024.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG025.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG026.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG027.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG028.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG029.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG030.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG031.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG032.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MONG033.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MQACJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MQAXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MQBXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MQDXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MQFXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MQRXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MTASMD.Davi.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-MTASSP.Davi.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA003.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA010.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA014.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA015.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA018.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA019.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA021.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA025.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA027.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA029.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA030.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA032.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA036.Krusic.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NEPA042.Krusic.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-NOGSAK.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI001.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI002.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI003.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI004.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI006.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI007.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI009.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI010.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI011.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI012.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI014.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI015.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI016.Esper.2007.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI017.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI018.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI020.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI021.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI022.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI023.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI024.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI025.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI027.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI028.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI029.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI030.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI031.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI033.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI035.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI036.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI039.Cook.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PAKI040.Cook.2011.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-PTCYUN.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-Puruogangri.Thompson.2006.lpd,glacier ice,measured,D18O,permil,1,Temperature,Air Condensationlevel,Air Condensationlevel Temperature,deg C
PAGES2kv2,Asi-QUMAJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-RANGCD.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-RUSS219.Jacoby.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-RUSS236.Sano.2009.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-SANGTS.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-SHIESP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-SHIYAT.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-SihailongwaLake.Chu.2011.lpd,lake sediment,measured,Core,NotApplicable,NA,NA,NA,NA,NA
PAGES2kv2,Asi-SihailongwaLake.Chu.2011.lpd,lake sediment,measured,Sampleid,NotApplicable,NA,NA,NA,NA,NA
wiki_lipd_files,Asi-SO90-39KG_SO130-275KL.Munz.2015.lpd,marine sediment,measured,Depth Top,mm,NA,NA,NA,NA,NA
wiki_lipd_files,Asi-SO90-39KG_SO130-275KL.Munz.2015.lpd,marine sediment,measured,Depth Bottom,mm,NA,NA,NA,NA,NA
wiki_lipd_files,Asi-SO90-39KG_SO130-275KL.Munz.2015.lpd,marine sediment,measured,Agemax,AD,NA,NA,NA,NA,NA
wiki_lipd_files,Asi-SO90-39KG_SO130-275KL.Munz.2015.lpd,marine sediment,measured,Agemin,AD,NA,NA,NA,NA,NA
PAGES2kv2,Asi-SODAPS.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-TDAXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-TDBXJP.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-TH001.Buckley.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-TIANMU.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-TW001.Wright.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHEWD.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHEWW.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHLWD.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHLWW.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHMND.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHMXD.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UKHTRW.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULEWD.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULEWW.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULLWD.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULLWW.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULMND.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULMXD.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-UULTRW.Schweingruber.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-VIET001.Buckley.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-WEXYUN.Wright.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-WULANJ.PAGES2k.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-WXIYUN.Wright.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-YKC.Yasue.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-YKCOM.Yasue.2013.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-ZHANGX.PAGES2k.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Asi-ZHIDJP.Shao.2003.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Aus-BuckleysChance.Buckley.1997.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Aus-CTPEastTasmania.Allen.2001.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Aus-CTPWestTasmania.Allen.2001.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,R650_700,NA,1,Temperature,Surface,Surface Temperature,deg C
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,Depth,mm,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,R570_630,NotApplicable,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,R660_670,NotApplicable,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,RABD660_670,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,Watercontent,percent,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,N,percent,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,C,percent,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,C/N,NA,NA,NA,NA,NA,NA
PAGES2kv2,Aus-DuckholeLake.Saunders.2013.lpd,lake sediment,measured,Bsi,percent,NA,NA,NA,NA,NA
PAGES2kv2,Aus-PinkPine.Duncan.2010.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
wiki_lipd_files,Aus-StewartIsland.D'Arrigo.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
wiki_lipd_files,Aus-StewartIsland.D'Arrigo.1996.lpd,tree,measured,TRW,NA,NA,NA,NA,NA,NA
PAGES2kv2,Aus-TakapariCedar.Xiong.2000.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
wiki_lipd_files,BJ8-03-13GGC.Linsley.2010.lpd,marine sediment,measured,Mid-Depth,cm,NA,NA,NA,NA,NA
wiki_lipd_files,BJ8-03-13GGC.Linsley.2010.lpd,marine sediment,measured,D18O,per mil,2,Temperature,Sea Surface,Sea Surface Temperature,deg C
wiki_lipd_files,BJ8-03-13GGC.Linsley.2010.lpd,marine sediment,measured,D18O,per mil,2,D18Osw,Sea Surface,Sea Surface D18Osw,permil
wiki_lipd_files,BJ8-03-13GGC.Linsley.2010.lpd,marine sediment,measured,Mg/Ca,mmol/mol,1,Temperature,Sea Surface,Sea Surface Temperature,deg C
wiki_lipd_files,BJ8-03-70GGC.Linsley.2010.lpd,marine sediment,measured,Depth,cm,NA,NA,NA,NA,NA
wiki_lipd_files,BJ8-03-70GGC.Linsley.2010.lpd,marine sediment,measured,D18O,per mil,2,Temperature,Sea Surface,Sea Surface Temperature,deg C
wiki_lipd_files,BJ8-03-70GGC.Linsley.2010.lpd,marine sediment,measured,D18O,per mil,2,D18Osw,Sea Surface,Sea Surface D18Osw,permil
wiki_lipd_files,BJ8-03-70GGC.Linsley.2010.lpd,marine sediment,measured,Mg/Ca,mmol/mol,1,Temperature,Sea Surface,Sea Surface Temperature,deg C
wiki_lipd_files,CO00COKY-SAMPLEDATA.lpd,coral,measured,D18O,permil,2,Temperature And Salinity,Sea Surface,Sea Surface Temperature And Salinity,NA
wiki_lipd_files,CO00COKY-SAMPLEDATA.lpd,coral,measured,D18O,permil,2,Temperature And Salinity,Sea Surface,Sea Surface Temperature And Salinity,NA
wiki_lipd_files,DSDP502.deMenocal.1992.lpd,marine sediment,measured,Depth_M,m,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP502.deMenocal.1992.lpd,marine sediment,measured,D18O,per mil,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP552.Shackleton.1984.lpd,marine sediment,measured,Depth_M,m,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP552.Shackleton.1984.lpd,marine sediment,measured,D18O,per mil,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP607.Lisiecki.2005.lpd,marine sediment,measured,Depth,m,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP607.Lisiecki.2005.lpd,marine sediment,measured,D18O,per mil,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP610.Lisiecki.2005.lpd,marine sediment,measured,Depth,m,NA,NA,NA,NA,NA
wiki_lipd_files,DSDP610.Lisiecki.2005.lpd,marine sediment,measured,D18O,per mil,NA,NA,NA,NA,NA
PAGES2kv2,Eur-CentralandEasternPyrenees.Pla.2004.lpd,lake sediment,measured,Sampleid,NotApplicable,NA,NA,NA,NA,NA
wiki_lipd_files,Eur-CentralEurope.Dobrovolný.2009.lpd,documents,measured,Ghostmeasured,NotApplicable,NA,NA,NA,NA,NA
PAGES2kv2,Eur-EasternCarpathianMountains.Popa.2008.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
